Date: 12-12 FEB 2004
Tropical Storm FRITZ
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -16.70  140.10 02/12/00Z   35     - TROPICAL STORM
  2 -17.30  137.20 02/12/06Z   25     - TROPICAL DEPRESSION
