Date: 01-05 MAR 2001
Tropical Storm RITA
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -19.80 -135.00 03/01/18Z   35     - TROPICAL STORM
  2 -20.60 -134.70 03/02/06Z   35     - TROPICAL STORM
  3 -21.90 -135.20 03/02/18Z   35     - TROPICAL STORM
  4 -23.50 -135.30 03/03/06Z   30     - TROPICAL DEPRESSION
  5 -24.80 -136.30 03/03/18Z   40     - TROPICAL STORM
  6 -26.50 -136.70 03/04/06Z   35     - TROPICAL STORM
  8 -31.70 -135.60 03/05/06Z    -     - DISSIPATED
