Date: 30 NOV-01 DEC 2001
Tropical Storm TRINA
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -22.20 -159.80 11/30/12Z   35     - TROPICAL STORM
  2 -21.00 -159.00 12/01/00Z   30     - TROPICAL DEPRESSION
