Date: 06-06 MAR 2005
Tropical Storm RAE
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -21.50 -163.90 03/06/00Z   35     - TROPICAL STORM
  2 -23.00 -163.00 03/06/06Z   35     - TROPICAL STORM
  3 -24.50 -160.00 03/06/18Z   30     - TROPICAL DEPRESSION
