Date: 10-11 FEB 2013
Tropical Storm HALEY
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -21.70 -153.40 02/10/00Z   45     - TROPICAL STORM
  2 -23.10 -151.50 02/10/12Z   45     - TROPICAL STORM
  3 -24.80 -150.00 02/11/00Z   35     - TROPICAL STORM
