Date: 23-24 JAN 2007
Tropical Storm ZITA
ADV  LAT    LON      TIME     WIND  PR  STAT
  3 -19.80 -152.00 01/23/18Z   50     - TROPICAL STORM
  4 -23.40 -151.30 01/24/06Z   35     - TROPICAL STORM
