Date: 17-18 FEB 2009
Tropical Storm INNIS
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -20.70  165.10 02/17/00Z   35     - TROPICAL STORM
  2 -23.10  163.50 02/17/12Z   35     - TROPICAL STORM
  3 -27.20  160.40 02/18/00Z   35     - TROPICAL STORM
