Date: 04-05 APR 2009
Tropical Storm LIN
ADV  LAT    LON      TIME     WIND  PR  STAT
  2 -19.70 -176.20 04/04/12Z   35     - TROPICAL STORM
  3 -21.30 -175.30 04/05/00Z   50     - TROPICAL STORM
  4 -24.80 -174.30 04/05/12Z   35     - TROPICAL STORM
