Date: 24-25 MAR 2009
Tropical Storm JASPER
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -17.30  159.20 03/24/00Z   35     - TROPICAL STORM
  2 -19.10  160.80 03/24/12Z   45     - TROPICAL STORM
  3 -21.10  163.00 03/25/00Z   40     - TROPICAL STORM
  4 -21.50  163.60 03/25/12Z   30     - TROPICAL DEPRESSION
