Date: 17-19 MAR 2009
Tropical Storm KEN
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -22.20 -162.60 03/17/12Z   35     - TROPICAL STORM
  3 -23.90 -161.70 03/18/12Z   35     - TROPICAL STORM
  4 -25.60 -160.10 03/19/00Z   45     - TROPICAL STORM
