Date: 11-13 FEB 2002
Cyclone CLAUDIA
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -20.80  156.50 02/11/06Z   35     - TROPICAL STORM
  2 -22.00  156.90 02/11/12Z   65     - CYCLONE-1
  3 -22.40  157.50 02/11/18Z   65     - CYCLONE-1
  4 -23.20  158.30 02/12/00Z   70     - CYCLONE-1
  5 -24.00  159.80 02/12/06Z   75     - CYCLONE-1
  6 -25.00  161.80 02/12/12Z   75     - CYCLONE-1
  7 -25.80  163.50 02/12/18Z   65     - CYCLONE-1
  9 -27.20  170.80 02/13/18Z   30     - TROPICAL DEPRESSION
