Date: 27-27 JAN 2008
Tropical Storm 15P
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -15.30 -179.40 01/27/18Z   35     - TROPICAL STORM
 1A -15.30 -179.40 01/27/18Z   35     - TROPICAL STORM
