Date: 10-12 APR 2015
Tropical Storm SOLO
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -14.00  160.50 04/10/00Z   45     - TROPICAL STORM
 1A -14.00  160.50 04/10/00Z   45     - TROPICAL STORM
  2 -16.00  160.50 04/10/12Z   45     - TROPICAL STORM
  3 -17.60  161.50 04/11/00Z   55     - TROPICAL STORM
  4 -19.10  162.60 04/11/12Z   50     - TROPICAL STORM
  5 -20.20  165.70 04/12/00Z   35     - TROPICAL STORM
