Date: 18-20 FEB 2015
Cyclone-3 MARCIA
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -16.50  155.90 02/18/00Z   35     - TROPICAL STORM
  2 -18.00  154.60 02/18/12Z   40     - TROPICAL STORM
  3 -19.90  152.00 02/19/00Z   50     - TROPICAL STORM
  4 -20.60  150.80 02/19/06Z   90     - CYCLONE-2
  5 -21.70  150.50 02/19/18Z  110     - CYCLONE-3
  6 -23.80  150.60 02/20/06Z   75     - CYCLONE-1
