Date: 02-03 AUG 2015
Tropical Storm ONE
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -11.30  173.10 08/02/18Z   35     - TROPICAL STORM
  2 -10.90  172.60 08/03/06Z   35     - TROPICAL STORM
  3 -10.70  172.00 08/03/18Z   30     - TROPICAL DEPRESSION
