Date: 20-20 FEB 2017
Tropical Storm ALFRED
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -15.20  137.10 02/20/00Z   40     - TROPICAL STORM
  2 -16.30  137.50 02/20/12Z   40     - TROPICAL STORM
