Date: 13-14 JAN 2006
Tropical Storm TAM
ADV  LAT    LON      TIME     WIND  PR  STAT
  1 -17.00 -172.70 01/13/00Z   35     - TROPICAL STORM
  3 -27.20 -167.80 01/14/00Z   35     - TROPICAL STORM
