Date: 01-03 MAR 2014
Tropical Storm KOFI
ADV  LAT    LON      TIME     WIND  PR  STAT
  3 -20.20 -176.70 03/01/06Z   40     - TROPICAL STORM
  4 -22.30 -175.30 03/01/18Z   45     - TROPICAL STORM
  5 -23.60 -174.50 03/02/06Z   45     - TROPICAL STORM
  6 -25.40 -172.70 03/02/18Z   50     - TROPICAL STORM
  7 -27.60 -169.10 03/03/06Z   45     - TROPICAL STORM
  8 -30.50 -164.30 03/03/18Z   40     - TROPICAL STORM
